precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.812,0.812,0.8119999999999999,0.0,0.502,0.502,0.502,0.076190193517749,0.8195255129992989,0.8092045291023956,0.8195255129992989,0.8092045291023956,0.8195255129992989,0.8092045291023956,-0.0020421482689432615,0.010914217055503802
0.813,0.813,0.813,0.0,0.487,0.487,0.487,0.0554086600428656,0.8182597201562598,0.8168006730312131,0.8182597201562598,0.8168006730312131,0.8182597201562598,0.8168006730312131,0.04199756292918465,0.007514832753477489
0.803,0.803,0.803,0.0,0.494,0.494,0.494,0.053030303030303,0.7961271776410479,0.7972488734823004,0.7961271776410479,0.7972488734823004,0.7961271776410479,0.7972488734823004,0.030412549403870316,0.01037031727458223
0.79,0.79,0.79,0.0,0.601,0.601,0.601,0.0873073966987519,0.8022675091211011,0.7983144332106695,0.8022675091211011,0.7983144332106695,0.8022675091211011,0.7983144332106695,0.03047104886682459,-0.0028381586450490232
0.766,0.766,0.766,0.0,0.687,0.687,0.687,0.0723177237700058,0.7757406788659118,0.7742861124464477,0.7757406788659118,0.7742861124464477,0.7757406788659118,0.7742861124464477,0.00900044536084058,0.022037592554994514
0.769,0.769,0.769,0.0,0.824,0.824,0.824,0.0,0.7787376786218949,0.7736349953012086,0.7787376786218949,0.7736349953012086,0.7787376786218949,0.7736349953012086,0.0244636851224702,0.017634484682731016
0.765,0.765,0.765,0.0,0.817,0.817,0.817,0.0,0.7773539584208604,0.7697756312132195,0.7773539584208604,0.7697756312132195,0.7773539584208604,0.7697756312132195,0.02155091909938725,0.024332584363949805
0.762,0.762,0.762,0.0,0.812,0.812,0.8119999999999999,0.0,0.7690779318858106,0.7707334198894351,0.7690779318858106,0.7707334198894351,0.7690779318858106,0.7707334198894351,-0.0018665132523137762,-3.608323024672036e-05
0.723,0.723,0.723,0.0,0.813,0.813,0.813,0.0,0.739706383930758,0.7639766784547405,0.739706383930758,0.7639766784547405,0.739706383930758,0.7639766784547405,0.010584462246797061,0.010233936666736639
0.706,0.706,0.706,0.0,0.803,0.803,0.803,0.0,0.7410337182436814,0.7385501127986062,0.7410337182436814,0.7385501127986062,0.7410337182436814,0.7385501127986062,0.025723112181950135,0.006983207092749339
0.686,0.686,0.686,0.0043441037511494,0.79,0.79,0.79,0.0,0.7296815929457992,0.7297733167602429,0.7296815929457992,0.7297733167602429,0.7296815929457992,0.7297733167602429,-0.0007555485498979293,0.017163339516278527
0.689,0.689,0.689,0.00440494788332,0.766,0.766,0.766,0.0,0.7163981675471811,0.7095637226840359,0.7163981675471811,0.7095637226840359,0.7163981675471811,0.7095637226840359,0.002848081497880191,0.010609537215470805
0.692,0.692,0.692,0.0069193218677653,0.769,0.769,0.769,0.0,0.7118121041115091,0.7120968694384908,0.7118121041115091,0.7120968694384908,0.7118121041115091,0.7120968694384908,-0.0005813234577861908,0.0013267921414659215
0.672,0.672,0.672,0.0140972076106887,0.765,0.765,0.765,0.0,0.7217011179307816,0.7178906095078729,0.7217011179307816,0.7178906095078729,0.7217011179307816,0.7178906095078729,-0.0020745081760571733,0.00807281937927703
0.674,0.674,0.674,0.0091727504270283,0.762,0.762,0.762,0.0,0.7204471818541095,0.7075282567338174,0.7204471818541095,0.7075282567338174,0.7204471818541095,0.7075282567338174,0.015492946850518679,0.007122133813162926
0.676,0.676,0.676,0.0257338569512686,0.723,0.723,0.723,0.0,0.717804758937806,0.6828949186799663,0.717804758937806,0.6828949186799663,0.717804758937806,0.6828949186799663,0.02348780203115642,0.022590321589238387
0.657,0.657,0.657,0.038946483608854,0.706,0.706,0.706,0.0,0.6805807241384971,0.6673720493988793,0.6805807241384971,0.6673720493988793,0.6805807241384971,0.6673720493988793,0.02143030561325555,0.03676099095245444
0.634,0.634,0.634,0.0460999562144242,0.686,0.686,0.686,0.0043441037511494,0.6755817623608975,0.6624835150576678,0.6755817623608975,0.6624835150576678,0.6755817623608975,0.6624835150576678,0.047928734577490625,0.0483304601478034
0.627,0.627,0.627,0.0379655421438152,0.689,0.689,0.689,0.00440494788332,0.6797022783242843,0.6703387624693333,0.6797022783242843,0.6703387624693333,0.6797022783242843,0.6703387624693333,0.04553394367974453,0.04913855157850529
0.597,0.597,0.597,0.0101198663784634,0.692,0.692,0.692,0.0069193218677653,0.6556873722319374,0.6440765234135349,0.6556873722319374,0.6440765234135349,0.6556873722319374,0.6440765234135349,0.04389906260368025,0.04588099202725857
0.589,0.589,0.589,0.004206078461777,0.672,0.672,0.672,0.0140972076106887,0.6374680953318995,0.6270036842386366,0.6374680953318995,0.6270036842386366,0.6374680953318995,0.6270036842386366,0.03593016254006945,0.04166274911407712
0.561,0.561,0.561,0.014608042953213,0.674,0.674,0.674,0.0091727504270283,0.6080538467813368,0.5928149750683608,0.6080538467813368,0.5928149750683608,0.6080538467813368,0.5928149750683608,0.01932543814164191,0.03745235794147399
0.56,0.56,0.56,0.0449938141644781,0.676,0.676,0.676,0.0257338569512686,0.5726728699089685,0.5723900365531179,0.5726728699089685,0.5723900365531179,0.5726728699089685,0.5723900365531179,0.031100057054016486,0.01754200606030677
